Gender,Education,Income,Marital Status,LoyaltyStatus,Customer Lifetime Value,EnrollmentType,year,month,day,cancel_year,cancel_month,tenure,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed
male,Bachelor,93870.0,Divorced,Star,5473.16,Standard,2018,5,9,,,,239.5,64.5,443329.4,44324.74,4360.0
female,High School or Below,21289.0,Married,Star,5477.21,Standard,2019,4,24,,,,174.9,33.9,509238.8,50914.38,22973.4
female,Bachelor,56005.0,Married,Star,5479.56,Standard,2018,3,22,,,,155.7,26.7,252417.9,25236.99,9201.7
female,Bachelor,56005.0,Married,Star,5479.56,2021 Promotion,2021,2,25,,,,136.4,50.0,320265.9,32019.19,16402.0
female,Bachelor,56005.0,Married,Star,5479.56,Standard,2016,3,2,2018.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,56005.0,Married,Star,5479.56,Standard,2016,2,4,,,,266.4,57.3,403464.0,40337.9,17605.4
male,Bachelor,56005.0,Married,Star,5479.56,Standard,2017,6,16,,,,194.7,43.9,377395.4,37732.24,8014.2
male,Bachelor,38210.0,Married,Star,5479.85,Standard,2017,4,9,,,,200.5,33.0,532557.9,53247.59,8976.0
male,Bachelor,59311.0,Divorced,Star,5480.07,Standard,2019,11,27,,,,226.4,73.0,416644.2,41658.32,20970.3
female,Bachelor,58651.0,Single,Star,5480.1,Standard,2020,6,2,,,,183.2,30.0,396191.9,39613.29,0.0
male,Bachelor,70795.0,Married,Star,5481.5,Standard,2017,4,27,,,,239.9,73.4,486942.0,48685.5,6001.0
female,Bachelor,79325.0,Married,Star,5482.55,Standard,2018,2,12,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,87777.0,Single,Star,5483.89,Standard,2015,10,1,,,,124.3,46.6,221343.0,22127.2,23869.1
female,Bachelor,33881.0,Married,Star,5488.93,Standard,2017,9,14,,,,223.1,28.7,474366.4,47427.14,3736.0
male,Bachelor,50943.0,Divorced,Star,5489.21,Standard,2020,3,29,2020.0,11.0,0.0,58.9,1.9,128238.6,12822.46,9978.8
male,Bachelor,24976.0,Single,Star,5493.02,Standard,2016,3,8,,,,201.1,87.5,529339.2,52927.12,30125.9
male,Bachelor,24976.0,Single,Star,5493.02,Standard,2021,12,17,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,44369.0,Married,Star,5493.7,Standard,2017,7,10,,,,245.4,77.6,489184.8,48908.68,10909.1
female,Bachelor,44369.0,Married,Star,5493.7,2021 Promotion,2021,2,12,,,,59.0,29.0,126664.0,12662.0,0.0
female,Bachelor,28128.0,Married,Star,5497.66,2021 Promotion,2021,3,7,,,,54.0,17.0,145676.0,14565.0,10893.0
male,Bachelor,33191.0,Married,Star,5498.66,Standard,2018,10,24,,,,166.9,41.5,440556.3,44046.23,24214.9
male,Bachelor,60668.0,Married,Star,5498.75,Standard,2016,2,10,,,,261.5,71.2,508239.9,50816.29,2994.0
female,High School or Below,22520.0,Married,Star,5498.94,Standard,2017,11,6,,,,203.2,47.7,344767.9,34465.59,11443.4
female,High School or Below,22520.0,Married,Star,5498.94,Standard,2015,5,27,,,,228.1,40.6,384926.4,38485.64,4359.0
male,Bachelor,76839.0,Married,Star,5503.44,Standard,2017,10,23,,,,220.6,38.1,470245.2,47014.62,22577.9
male,Bachelor,59932.0,Single,Star,5503.92,Standard,2015,5,18,,,,231.0,95.4,402917.6,40281.56,38855.1
male,College,0.0,Married,Star,5504.14,Standard,2017,8,14,,,,145.4,42.6,270773.4,27069.04,13871.2
male,College,0.0,Married,Star,5504.14,Standard,2018,1,25,,,,145.1,35.5,343247.1,34318.51,14240.6
male,College,0.0,Married,Star,5504.14,Standard,2016,6,2,,,,189.4,24.8,422157.2,42209.32,16949.4
male,College,0.0,Married,Star,5504.14,Standard,2016,2,12,,,,230.9,62.2,547388.5,54729.45,16760.7
female,College,0.0,Married,Star,5504.14,Standard,2020,6,30,,,,114.4,19.8,236204.0,23615.9,16485.5
female,College,0.0,Married,Star,5504.14,Standard,2016,11,29,,,,210.1,40.4,414912.9,41484.89,9389.8
male,College,0.0,Married,Star,5504.14,Standard,2019,11,28,,,,229.2,58.0,571771.8,57169.58,18601.8
female,Master,15648.0,Married,Star,5505.17,Standard,2016,9,22,,,,259.1,61.6,423986.0,42389.7,5798.0
male,Bachelor,74960.0,Single,Star,5507.16,Standard,2019,3,11,,,,262.5,77.2,439422.4,43936.14,19954.7
female,Bachelor,96021.0,Married,Star,5508.32,Standard,2021,1,2,,,,59.0,7.0,130877.0,13085.0,5414.0
female,Bachelor,61401.0,Married,Star,5510.11,2021 Promotion,2016,1,9,,,,137.4,9.0,251947.5,25187.35,0.0
female,Bachelor,61401.0,Married,Star,5510.11,Standard,2021,8,23,,,,27.0,10.0,49563.0,4955.0,3020.0
male,Bachelor,36267.0,Married,Star,5511.03,Standard,2017,10,20,,,,165.6,22.8,433207.7,43312.67,4517.0
male,Bachelor,45971.0,Married,Star,5512.34,Standard,2018,5,9,,,,277.2,80.7,376888.8,37681.38,16056.0
female,Bachelor,23218.0,Single,Star,5514.34,Standard,2018,10,20,,,,197.4,33.9,537762.3,53769.93,6632.0
male,College,0.0,Divorced,Star,5515.41,Standard,2018,4,22,,,,265.2,40.2,415810.0,41572.8,25377.1
female,College,0.0,Divorced,Star,5515.41,Standard,2019,5,2,,,,152.2,54.5,300202.3,30015.43,3780.0
female,Bachelor,70914.0,Married,Star,5519.51,Standard,2020,11,4,,,,77.1,31.0,171429.8,17141.48,5443.0
male,Bachelor,46971.0,Married,Star,5522.77,Standard,2019,9,28,2019.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,94230.0,Married,Star,5526.44,Standard,2017,11,23,2018.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,36088.0,Single,Star,5528.21,Standard,2020,5,18,,,,159.0,38.8,228072.0,22801.8,12604.6
female,Bachelor,36088.0,Single,Star,5528.21,Standard,2017,3,23,,,,202.2,32.6,388129.0,38808.4,0.0
male,Bachelor,36088.0,Single,Star,5528.21,Standard,2017,4,6,,,,143.2,42.4,299055.4,29898.94,6843.8
male,High School or Below,16042.0,Married,Star,5528.66,Standard,2016,4,24,,,,168.4,70.9,510729.5,51063.15,6764.0
male,Bachelor,50097.0,Divorced,Star,5531.72,Standard,2018,9,29,,,,171.1,60.4,414894.9,41481.99,8365.0
female,Bachelor,27722.0,Divorced,Star,5532.63,Standard,2017,12,22,,,,131.1,37.0,252721.2,25266.72,3129.0
male,Bachelor,23241.0,Married,Star,5533.23,Standard,2017,1,1,,,,178.8,59.7,298042.7,29799.57,37021.5
female,Doctor,16101.0,Divorced,Star,5534.57,Standard,2018,12,31,,,,152.7,39.8,529133.1,52904.71,5852.0
male,Bachelor,71560.0,Married,Star,5534.58,Standard,2020,1,5,,,,162.1,61.4,400873.1,40078.51,15384.3
female,Bachelor,81945.0,Single,Star,5534.82,Standard,2021,12,28,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,84863.0,Divorced,Star,5535.96,Standard,2016,4,28,,,,219.6,69.7,470187.9,47010.49,5267.0
female,Bachelor,84863.0,Divorced,Star,5535.96,Standard,2015,7,30,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,52220.0,Married,Star,5536.39,Standard,2017,4,16,,,,154.8,12.7,345372.9,34531.49,12237.6
male,Bachelor,67798.0,Divorced,Star,5548.03,Standard,2019,8,21,,,,239.9,45.3,535527.9,53544.79,11327.8
male,Bachelor,67798.0,Divorced,Star,5548.03,Standard,2021,9,6,,,,20.0,12.0,55573.0,5557.0,0.0
male,Bachelor,56872.0,Married,Star,5551.39,Standard,2021,11,7,,,,4.0,0.0,13302.0,1330.0,0.0
female,Bachelor,46043.0,Married,Star,5551.59,Standard,2021,8,26,,,,19.0,4.0,20116.0,2010.0,0.0
male,Bachelor,35011.0,Married,Star,5552.33,Standard,2021,11,25,,,,17.0,0.0,18066.0,1806.0,0.0
male,Bachelor,50470.0,Divorced,Star,5552.6,Standard,2017,8,12,,,,111.0,32.4,254940.9,25487.39,8494.9
male,Bachelor,96587.0,Married,Star,5553.52,Standard,2016,7,24,,,,175.7,33.7,334161.1,33408.61,0.0
male,College,0.0,Single,Star,5553.76,Standard,2018,11,25,2021.0,1.0,3.0,106.4,15.200000000000001,173498.5,17346.35,0.0
male,College,0.0,Single,Star,5553.76,Standard,2019,7,24,,,,201.9,48.6,363183.4,36310.64,0.0
female,High School or Below,26441.0,Married,Star,5553.8,Standard,2015,12,23,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,52984.0,Married,Star,5554.83,Standard,2015,5,6,,,,113.5,41.7,272867.1,27280.71,4125.0
male,Bachelor,41853.0,Single,Star,5555.56,Standard,2020,7,28,2021.0,11.0,1.0,80.9,39.6,201772.1,20174.21,13824.4
male,Bachelor,41853.0,Single,Star,5555.56,Standard,2017,10,30,,,,132.8,32.8,293671.4,29358.34,6520.8
male,Bachelor,74015.0,Single,Star,5555.83,Standard,2020,2,24,,,,153.7,61.4,477387.0,47732.2,5194.0
male,Bachelor,74015.0,Single,Star,5555.83,Standard,2019,7,7,,,,174.3,48.8,209506.8,20946.18,10324.8
female,Bachelor,74015.0,Single,Star,5555.83,Standard,2019,11,25,,,,206.2,53.800000000000004,504035.3,50396.13,38571.4
female,High School or Below,29120.0,Married,Star,5556.91,Standard,2020,8,23,,,,74.8,19.0,143920.2,14387.32,4587.0
female,Bachelor,37473.0,Married,Star,5558.3,2021 Promotion,2021,4,29,,,,47.0,11.0,82595.0,8256.0,0.0
male,College,0.0,Single,Star,5558.31,Standard,2018,3,27,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,35398.0,Divorced,Star,5563.77,Standard,2016,12,11,,,,201.4,29.3,287490.7,28741.97,11118.8
male,Bachelor,74720.0,Divorced,Star,5565.69,2021 Promotion,2021,3,5,,,,47.0,12.0,120677.0,12065.0,3405.0
male,Bachelor,74720.0,Divorced,Star,5565.69,Standard,2020,2,22,,,,152.6,67.1,236845.9,23675.59,26705.1
female,Bachelor,51489.0,Married,Star,5568.66,Standard,2017,2,9,,,,226.2,65.2,434639.0,43456.7,18684.6
female,Bachelor,53295.0,Married,Star,5568.89,Standard,2021,5,27,,,,52.0,13.0,71593.0,7157.0,2735.0
female,College,0.0,Single,Star,5568.95,Standard,2021,8,30,,,,16.0,4.0,58045.0,5803.0,4149.0
male,College,0.0,Single,Star,5568.95,Standard,2019,4,26,,,,123.0,30.2,351697.2,35161.82,20844.9
male,College,0.0,Single,Star,5568.95,Standard,2015,12,21,,,,162.8,62.2,321267.2,32118.72,18797.5
male,College,0.0,Single,Star,5568.95,Standard,2018,10,6,,,,159.2,27.7,252375.1,25232.11,8228.0
female,College,0.0,Single,Star,5568.95,Standard,2018,6,2,,,,187.4,77.3,378171.1,37808.91,16505.0
female,Bachelor,53997.0,Married,Star,5568.98,Standard,2016,8,31,,,,190.0,43.6,344602.6,34454.36,19308.5
male,Doctor,22679.0,Married,Star,5570.18,Standard,2018,1,1,2019.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,85704.0,Married,Star,5573.11,Standard,2019,9,20,,,,208.6,95.0,577264.8,57718.38,7347.3
male,Bachelor,54684.0,Divorced,Star,5574.96,Standard,2017,4,2,,,,248.2,74.8,420660.2,42059.82,34214.8
female,Bachelor,54684.0,Divorced,Star,5574.96,Standard,2018,2,27,,,,163.4,42.7,298402.4,29834.84,12274.9
female,Bachelor,91416.0,Married,Star,5575.75,Standard,2019,10,2,,,,199.2,51.7,455677.6,45559.26,4259.0
male,Bachelor,77265.0,Married,Star,5577.24,Standard,2016,9,12,2020.0,12.0,4.0,104.5,45.6,161524.7,16149.17,0.0
male,Bachelor,77265.0,Married,Star,5577.24,Standard,2018,12,23,,,,174.1,51.9,375970.1,37590.409999999996,5012.0
male,Bachelor,97868.0,Married,Star,5577.54,2021 Promotion,2021,4,28,,,,51.0,7.0,106068.0,10603.0,0.0
male,Bachelor,31972.0,Married,Star,5580.92,Standard,2020,10,18,,,,76.2,29.6,185014.4,18497.94,7822.3
male,Bachelor,25180.0,Married,Star,5580.96,Standard,2018,2,13,,,,199.9,36.4,333794.2,33368.92,5925.0
male,Bachelor,25180.0,Married,Star,5580.96,Standard,2017,12,25,2019.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,62739.0,Divorced,Star,5581.76,Standard,2015,9,15,,,,236.3,66.4,551678.7,55157.77,4390.9
male,Bachelor,57925.0,Single,Star,5583.07,Standard,2018,9,28,,,,204.3,47.2,439334.2,43924.42,12967.5
male,Bachelor,76927.0,Married,Star,5583.58,Standard,2019,3,20,,,,196.5,50.8,442457.4,44238.24,13718.0
male,Bachelor,76927.0,Married,Star,5583.58,Standard,2017,12,21,,,,134.7,23.5,311946.2,31188.52,9460.4
female,Bachelor,32403.0,Married,Star,5583.83,Standard,2015,8,7,,,,233.9,64.6,363597.3,36350.23,17901.9
female,Doctor,19280.0,Married,Star,5586.97,Standard,2017,11,21,,,,206.0,33.6,303914.9,30382.99,19298.1
female,Bachelor,71811.0,Single,Star,5592.16,Standard,2015,7,23,,,,129.2,10.7,176111.8,17606.28,6152.2
female,Bachelor,62229.0,Divorced,Star,5592.46,Standard,2016,4,13,,,,160.1,65.7,365062.7,36499.97,18506.8
male,Bachelor,74454.0,Single,Star,5595.39,2021 Promotion,2021,3,25,,,,54.0,24.0,90087.0,9006.0,5501.0
male,Bachelor,74454.0,Single,Star,5595.39,Standard,2019,2,15,,,,194.6,46.8,420084.4,42000.24,0.0
male,Bachelor,68004.0,Single,Star,5595.76,Standard,2019,3,31,,,,215.1,24.9,459811.4,45972.24,2818.0
female,Bachelor,79189.0,Married,Star,5595.84,Standard,2015,5,7,,,,231.2,48.3,417976.3,41790.63,0.0
male,Bachelor,37995.0,Married,Star,5597.12,Standard,2020,7,27,,,,124.4,28.8,245862.9,24581.79,0.0
female,Bachelor,37995.0,Married,Star,5597.12,Standard,2016,1,21,,,,214.0,29.1,415067.9,41498.19,4205.0
female,Bachelor,37995.0,Married,Star,5597.12,Standard,2018,4,3,,,,130.9,36.7,310854.8,31078.58,3729.0
female,Bachelor,37995.0,Married,Star,5597.12,Standard,2018,12,15,,,,151.3,42.4,322416.2,32233.62,19584.7
female,Bachelor,37995.0,Married,Star,5597.12,2021 Promotion,2021,2,2,,,,62.0,7.0,114133.0,11410.0,0.0
female,Bachelor,37995.0,Married,Star,5597.12,Standard,2016,9,16,2018.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,35012.0,Single,Star,5599.38,Standard,2020,1,19,,,,188.0,64.1,207126.1,20704.61,0.0
male,Bachelor,63621.0,Married,Star,5600.01,Standard,2018,12,27,,,,191.1,49.2,496780.3,49670.03,12251.0
female,Doctor,11920.0,Married,Star,5601.68,Standard,2016,10,4,,,,138.1,31.7,244462.9,24441.989999999998,0.0
male,Bachelor,95284.0,Married,Star,5603.74,Standard,2018,3,7,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,21171.0,Divorced,Star,5605.38,Standard,2021,12,6,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,81914.0,Married,Star,5608.16,Standard,2020,4,30,,,,153.2,46.1,290135.9,29007.39,6190.2
female,Bachelor,67176.0,Single,Star,5608.32,Standard,2017,11,18,,,,118.0,41.4,239843.1,23977.41,8928.1
male,Bachelor,28483.0,Married,Star,5608.82,Standard,2019,7,28,,,,233.1,53.1,378402.7,37829.47,19848.8
male,Bachelor,44705.0,Divorced,Star,5609.08,Standard,2019,5,25,,,,250.6,80.3,423688.6,42362.26,12976.7
female,Bachelor,44705.0,Divorced,Star,5609.08,Standard,2015,8,8,,,,176.3,72.9,314123.4,31404.64,20682.1
female,College,0.0,Single,Star,5612.38,Standard,2015,7,10,,,,205.5,32.8,395886.6,39580.26,10719.8
female,Bachelor,48602.0,Married,Star,5616.85,Standard,2020,2,20,,,,147.2,23.1,434416.6,43435.36,4529.0
female,High School or Below,24518.0,Married,Star,5618.49,Standard,2021,9,14,,,,3.0,0.0,17378.0,1737.0,0.0
female,College,0.0,Married,Star,5619.69,Standard,2020,10,9,,,,58.0,11.0,122170.0,12215.0,4735.0
female,College,0.0,Married,Star,5619.69,Standard,2019,5,14,2020.0,1.0,1.0,5.7,0.0,39219.8,3921.7799999999997,0.0
female,College,0.0,Married,Star,5619.69,Standard,2017,3,4,,,,200.4,33.6,332231.9,33214.69,5958.0
female,College,0.0,Married,Star,5619.69,Standard,2017,2,21,,,,229.5,73.6,550543.4,55045.94,23334.4
male,College,0.0,Married,Star,5619.69,Standard,2020,11,5,,,,108.7,44.5,152033.0,15199.8,14518.0
female,College,0.0,Married,Star,5619.69,2021 Promotion,2016,10,31,,,,232.2,43.7,390013.7,38993.37,9505.4
female,Bachelor,66620.0,Married,Star,5619.85,Standard,2021,12,6,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,66620.0,Married,Star,5619.85,Standard,2021,7,2,,,,36.0,8.0,86186.0,8617.0,0.0
male,College,0.0,Single,Star,5625.91,Standard,2019,8,13,,,,259.3,38.3,456443.2,45634.22,19687.2
male,Bachelor,59782.0,Married,Star,5626.57,Standard,2021,1,11,,,,40.0,3.0,94747.0,9473.0,0.0
male,Bachelor,61486.0,Married,Star,5627.3,Standard,2016,9,24,,,,180.0,43.2,413531.3,41347.53,14930.2
female,Bachelor,51721.0,Married,Star,5632.61,Standard,2019,1,10,,,,269.0,61.1,537855.2,53776.12,13471.0
male,Bachelor,90289.0,Divorced,Star,5633.53,Standard,2017,2,14,,,,264.0,20.6,423560.0,42351.0,2512.0
female,Bachelor,37595.0,Married,Star,5633.95,Standard,2018,2,27,2020.0,9.0,2.0,115.9,32.3,216024.3,21598.73,18190.6
female,High School or Below,19591.0,Divorced,Star,5635.25,Standard,2017,6,27,,,,161.0,60.8,398471.8,39839.78,25818.2
female,Bachelor,59325.0,Married,Star,5635.29,Standard,2020,11,5,2021.0,7.0,1.0,52.6,29.7,180851.5,18081.55,14082.0
female,College,0.0,Divorced,Star,5637.74,Standard,2021,12,7,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,70492.0,Divorced,Star,5638.05,Standard,2015,6,8,,,,109.5,29.8,226977.3,22692.43,6511.3
female,Bachelor,85896.0,Married,Star,5638.15,Standard,2021,12,8,,,,0.0,0.0,0.0,0.0,0.0
female,Bachelor,85896.0,Married,Star,5638.15,Standard,2021,5,30,,,,34.0,3.0,68692.0,6867.0,0.0
male,Bachelor,74286.0,Married,Star,5638.54,2021 Promotion,2021,3,4,,,,199.4,33.1,342640.9,34255.89,11989.9
female,Bachelor,20920.0,Single,Star,5638.93,Standard,2019,8,14,,,,197.7,58.6,386525.6,38645.96,0.0
male,Bachelor,20920.0,Single,Star,5638.93,Standard,2016,5,13,,,,241.5,55.6,486768.4,48670.14,9883.7
male,Bachelor,73168.0,Married,Star,5639.94,Standard,2020,3,30,,,,157.1,68.1,350937.6,35084.96,12143.6
female,Bachelor,73168.0,Married,Star,5639.94,Standard,2018,9,26,,,,195.6,83.9,354932.6,35488.76,4486.0
male,Bachelor,67523.0,Single,Star,5640.73,Standard,2018,4,20,,,,273.7,66.0,464790.7,46470.97,16844.5
female,Bachelor,68654.0,Married,Star,5642.75,2021 Promotion,2021,3,13,,,,173.9,24.5,288595.8,28851.58,0.0
female,Bachelor,41043.0,Married,Star,5643.8,Standard,2020,1,7,,,,178.8,60.5,277612.3,27754.73,23330.1
female,Bachelor,44162.0,Married,Star,5645.51,Standard,2020,8,14,,,,86.6,13.9,215511.7,21546.27,7086.0
female,Bachelor,39841.0,Single,Star,5646.32,Standard,2017,5,3,2019.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,44634.0,Married,Star,5651.4,Standard,2020,2,24,,,,123.4,40.0,284014.1,28395.21,15098.3
female,Bachelor,45586.0,Divorced,Star,5656.2,Standard,2020,7,25,,,,91.3,15.8,255118.9,25508.79,5359.0
male,Bachelor,45586.0,Divorced,Star,5656.2,Standard,2019,11,22,,,,201.0,58.3,393363.1,39329.41,13721.5
male,College,0.0,Married,Star,5657.03,Standard,2019,5,6,,,,149.9,46.2,267311.8,26723.88,12823.2
female,Bachelor,23550.0,Married,Star,5657.81,Standard,2017,9,17,,,,176.4,52.1,382373.8,38230.38,7649.0
female,College,0.0,Single,Star,5658.91,2021 Promotion,2021,3,28,,,,216.7,61.6,461392.3,46131.33,12046.2
female,College,0.0,Single,Star,5658.91,Standard,2020,8,5,,,,48.0,11.0,157365.0,15732.0,3974.0
female,Bachelor,52389.0,Married,Star,5659.14,Standard,2016,8,15,,,,218.7,61.6,413187.3,41310.53,18092.9
male,Bachelor,59586.0,Divorced,Star,5660.13,Standard,2020,3,28,,,,135.5,33.5,406113.5,40602.45,2602.0
male,College,0.0,Married,Star,5666.47,Standard,2016,7,16,,,,204.2,52.2,402780.3,40267.729999999996,0.0
male,Bachelor,48156.0,Divorced,Star,5666.7,Standard,2018,7,1,2019.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,53907.0,Married,Star,5666.87,Standard,2015,11,9,,,,245.4,44.8,450679.8,45056.58,29062.2
male,Bachelor,83086.0,Married,Star,5670.13,Standard,2018,6,18,,,,182.6,69.0,424061.7,42397.47,21040.4
female,Bachelor,34974.0,Married,Star,5671.93,Standard,2019,2,27,2019.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
female,Bachelor,65775.0,Divorced,Star,5674.14,Standard,2015,10,2,,,,17.1,13.3,46772.3,4676.530000000001,13790.2
male,Bachelor,65775.0,Divorced,Star,5674.14,Standard,2017,5,5,,,,145.3,7.8,366905.8,36684.98,5732.3
female,College,0.0,Married,Star,5674.38,Standard,2021,8,14,,,,21.0,8.0,53484.0,5346.0,0.0
male,College,0.0,Married,Star,5678.05,Standard,2020,10,1,,,,91.1,14.7,216795.6,21674.260000000002,7281.0
female,College,0.0,Married,Star,5678.05,2021 Promotion,2021,4,16,,,,62.0,4.0,66591.0,6657.0,4093.0
male,College,0.0,Married,Star,5678.05,Standard,2018,5,22,,,,219.4,25.5,296372.2,29629.02,11389.0
male,Bachelor,68671.0,Married,Star,5678.05,Standard,2017,10,26,,,,125.4,29.4,430914.0,43085.3,4184.0
female,College,0.0,Married,Star,5678.05,Standard,2015,9,29,,,,245.5,64.9,351961.2,35185.92,5456.0
female,College,0.0,Married,Star,5678.05,Standard,2018,12,17,,,,236.1,45.3,345246.8,34514.88,4241.0
male,College,0.0,Married,Star,5678.05,Standard,2016,1,23,,,,197.9,61.0,436989.0,43691.1,6303.0
female,Bachelor,82255.0,Married,Star,5680.28,Standard,2019,8,22,,,,146.5,43.1,375547.3,37548.93,6351.7
female,Bachelor,67132.0,Married,Star,5681.31,Standard,2015,8,2,,,,164.4,40.6,327902.4,32779.04,4512.0
female,Bachelor,30242.0,Married,Star,5686.96,Standard,2020,12,15,,,,52.0,9.0,105478.0,10545.0,0.0
female,Bachelor,99747.0,Single,Star,5687.9,Standard,2018,3,26,,,,180.3,22.1,400077.3,40000.73,0.0
female,Bachelor,44833.0,Divorced,Star,5688.2,Standard,2021,7,7,2019.0,3.0,-2.0,29.0,15.0,59072.0,5907.0,2420.0
female,Bachelor,83640.0,Married,Star,5689.64,Standard,2015,11,2,,,,204.6,34.3,383647.4,38358.54,3937.0
female,Bachelor,86073.0,Married,Star,5692.68,Standard,2017,9,30,2018.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
male,Bachelor,41154.0,Married,Star,5701.28,Standard,2017,1,22,,,,232.0,68.6,364900.9,36481.99,9861.0
male,Bachelor,50695.0,Married,Star,5704.98,Standard,2020,8,8,,,,129.5,36.3,228936.8,22886.98,3148.0
female,Bachelor,76522.0,Married,Star,5705.55,Standard,2016,12,6,,,,184.8,60.2,444364.2,44428.32,7353.0
female,Bachelor,70279.0,Single,Star,5708.02,Standard,2016,7,5,,,,121.5,42.2,251556.1,25148.91,20146.0
female,Bachelor,75650.0,Married,Star,5709.36,Standard,2020,1,16,,,,125.7,18.8,279479.5,27942.95,0.0
male,Bachelor,24882.0,Married,Star,5712.38,Standard,2018,2,20,,,,200.8,36.9,545333.7,54524.17,5548.0
female,Bachelor,24882.0,Married,Star,5712.38,Standard,2020,6,9,,,,136.6,48.7,288945.7,28888.87,19957.2
male,Doctor,23726.0,Divorced,Star,5714.17,Standard,2020,5,30,,,,154.8,44.3,223262.1,22320.41,11122.0
female,Bachelor,79719.0,Single,Star,5714.23,Standard,2018,3,8,,,,147.6,38.1,415482.7,41542.07,18152.6
female,College,0.0,Married,Star,5714.25,Standard,2020,3,19,,,,220.8,61.4,343325.9,34324.89,0.0
female,Bachelor,74905.0,Single,Star,5714.56,Standard,2017,2,6,,,,198.4,19.2,323613.5,32357.75,0.0
male,Bachelor,69451.0,Married,Star,5715.79,Standard,2020,8,10,,,,94.5,18.6,232799.8,23274.38,9189.0
female,Bachelor,52391.0,Married,Star,5717.22,Standard,2021,1,6,,,,63.0,11.0,112898.0,11287.0,9255.0
male,Bachelor,54585.0,Married,Star,5719.79,Standard,2019,8,1,,,,248.0,48.2,379027.5,37894.85,0.0
male,Bachelor,77646.0,Married,Star,5723.54,Standard,2018,7,4,,,,177.8,49.6,387095.4,38702.54,9774.1
male,Bachelor,79955.0,Married,Star,5733.21,Standard,2018,6,8,,,,202.8,32.9,351980.9,35192.29,7522.0
female,Bachelor,56455.0,Married,Star,5737.23,Standard,2019,8,17,,,,205.6,36.9,337128.9,33706.49,6924.0
male,Bachelor,68946.0,Married,Star,5737.5,Standard,2021,11,27,,,,0.0,0.0,0.0,0.0,0.0
male,Bachelor,88055.0,Married,Star,5738.28,Standard,2021,8,24,,,,21.0,9.0,31102.0,3109.0,4903.0
female,Bachelor,86641.0,Married,Star,5741.73,Standard,2018,4,27,,,,139.6,39.8,312391.0,31231.3,6733.0
female,Bachelor,61776.0,Divorced,Star,5743.4,Standard,2018,8,10,,,,253.9,72.1,490006.9,48992.29,11755.3
female,Bachelor,68987.0,Married,Star,5744.23,Standard,2018,3,5,,,,163.5,47.0,362319.7,36224.97,0.0
male,College,0.0,Single,Star,5745.42,Standard,2018,10,7,,,,166.7,17.5,328808.9,32875.59,7576.0
male,Bachelor,57740.0,Married,Star,5745.94,Standard,2015,8,13,,,,211.3,40.4,351825.9,35175.49,5403.6
female,Bachelor,51335.0,Married,Star,5745.96,Standard,2016,7,5,,,,214.9,72.4,438035.2,43795.12,17925.8
female,Bachelor,61990.0,Married,Star,5746.15,Standard,2016,6,16,,,,181.6,50.6,341293.6,34119.26,21169.8
female,Bachelor,23504.0,Married,Star,5747.27,Standard,2015,4,1,,,,377.4,123.3,934476.3,93432.53,34339.1
male,Bachelor,22814.0,Divorced,Star,5749.88,2021 Promotion,2021,3,11,,,,269.8,86.6,398230.4,39814.84,22219.3
